source_id,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,fem_gspspec,fem_gspspec_lower,fem_gspspec_upper,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,ecl_lon,ecl_lat
4103671243754951296,0.5023,0.4978,0.5034,3224.9536,3222.7979,3241.176,4.1732,4.1664,4.2287,,,,279.6869546094248,-14.493090301699558,10.241307,11.498909,9.135763,13.3978,13.3707,13.4682,279.48418181113794,8.627835786389387
461701979229013376,0.4488,0.4457,0.4509,3508.4785,3495.3096,3525.3044,4.7295,4.6811,4.775,,,,49.061375759751755,58.165927998691465,10.019066,11.186045,8.943984,13.5867,13.5495,13.6339,63.836272806719876,38.38768166994313
461701979233050624,0.4814,0.4531,0.5033,3310.7295,3253.0535,3442.9224,4.3573,4.1606,4.6995,,,,49.06146615550071,58.16732758589717,10.193903,11.395733,9.102655,13.5787,13.4991,13.6651,63.836923938238165,38.38898575593588
2195886971653527168,0.6412,0.6361,0.6423,3473.9587,3471.713,3487.792,3.9736,3.9674,4.0157,,,,313.3324563031005,62.150957701503515,7.756715,8.790974,6.7472963,7.0383,7.0316,7.0493,7.104283482874525,71.15261791186495
6021430250773348736,0.4892,0.4811,0.4907,3155.9285,3153.1975,3174.861,4.1578,4.1477,4.2245,,,,245.01042208462846,-37.524610446713915,9.495382,10.836117,8.347611,8.5053,8.4622,8.5135,249.61886966328024,-15.836895821729174
139860666488305664,0.5135,0.5122,0.5142,3978.9165,3977.3003,3981.4248,4.734,4.7302,4.7389,0.07,-0.02,0.14,43.0351018418911,34.384950446682915,9.027057,9.82409,8.152574,14.751,14.7291,14.7627,50.86650905904822,17.104862381796288
1958030617647715328,0.1977,0.1975,0.1992,2918.91,2918.3235,2919.3667,5.0694,5.067,5.0699,,,,332.8501471342748,40.999937747390554,13.217788,15.392482,11.862342,12.6801,12.6704,12.7532,355.3174689566388,47.63878165349862
3288921720025503360,1.4681,1.4639,1.473,6154.11,6149.9863,6158.3145,4.0309,4.0248,4.0443,,,,72.46212402119102,6.9613310085374644,3.0879216,3.513966,2.7081478,8.016,7.9981,8.0341,71.92685984819002,-15.384373725534873
5994771148252505216,0.726,0.7255,0.7266,4413.7607,4413.114,4414.429,4.5554,4.5548,4.556,-0.04,-0.07,-0.0,239.41821382382682,-42.62508240537215,7.658037,8.27292,6.906685,14.7317,14.7234,14.738,246.24448221603876,-21.67515863752014
5918660719983560192,0.3442,0.3439,0.3453,3104.3184,3103.422,3105.249,4.3575,4.3543,4.3615,,,,266.6334444727895,-57.32506180218072,9.592273,11.001,8.416265,5.8922,5.8895,5.9067,267.8107070566238,-33.911362635287595
1155276250492687616,0.5547,0.5508,0.5557,3166.075,3164.047,3177.0474,4.0886,4.082,4.1227,,,,227.39562087412435,3.1689590731574753,10.37806,11.712266,9.23603,14.6035,14.5896,14.6199,223.98159713983478,20.06300187187909
3840711729206827520,0.3895,0.3663,0.3933,3088.8386,3080.0486,3215.4426,4.3057,4.2706,4.6893,,,,142.68324346444365,0.32022324371767896,10.501792,11.966499,9.315035,9.888,9.8179,9.9127,144.925263788965,-13.651118269131036
3838384617141390208,0.2954,0.2947,0.296,3269.4119,3268.624,3274.7,4.4513,4.45,4.4575,,,,140.4513282977866,-2.328676307427825,11.036237,12.331319,9.911898,11.9492,11.9332,11.9907,143.62295221229797,-16.878773786718025
3828238392559860992,0.6092,0.5891,0.6261,3358.8308,3329.9856,3473.053,4.2371,4.144,4.5425,,,,153.07293731001045,-3.746747553020674,8.331761,9.491674,7.257185,7.7076,7.6786,7.7473,156.40461120635706,-13.869116461571297
5640565607657897728,0.7692,0.7685,0.77,5207.114,5204.576,5209.5757,4.5402,4.5389,4.5416,-0.02,-0.04,0.0,128.20875984158528,-31.497462976881874,6.168385,6.567158,5.5905,12.1433,12.1283,12.1553,142.35016233265674,-48.23261450976159
2070115588901082368,0.4321,0.4319,0.4323,3526.5664,3526.3264,3526.8047,4.8172,4.8167,4.8177,,,,311.2697846821949,44.5002726683959,9.828687,11.005876,8.750727,12.0408,12.0369,12.0449,335.63732427599183,58.905551591749344
436648129327098496,1.4481,1.4456,1.4508,5873.7397,5872.3535,5875.1943,4.211,4.2099,4.2121,-0.17,-0.19,-0.14,47.27540485964256,49.612873858437766,3.9026392,4.208915,3.42685,10.5637,10.5467,10.5812,59.27623945530363,30.629874735704167
2043885295914531072,1.2145,1.2119,1.217,5844.264,5841.326,5847.075,4.2475,4.2462,4.2489,-0.17,-0.25,-0.1,284.25768829000344,32.90072064481614,5.1740646,5.388042,4.6085796,14.8872,14.8623,14.9127,291.2939755612962,55.290939710453564
2051984436005124480,0.6026,0.5816,0.6101,3086.257,3075.4917,3124.085,3.9849,3.9315,4.1317,,,,293.8709266578083,37.768516622022624,10.383362,11.825995,9.199344,14.4276,14.2719,14.534,307.3214876245478,58.15459925381728
4785886941312921344,0.2033,0.203,0.2035,3063.346,3063.0635,3063.7495,5.0729,5.0726,5.0733,,,,76.30968124678876,-47.937535542918475,12.873695,14.701837,11.593872,13.9557,13.9431,13.9629,62.29005801527651,-70.06300669935504
3089711447388931584,0.5157,0.5131,0.5161,3286.0022,3285.5312,3287.9294,3.9676,3.9664,3.9747,,,,124.03158305457569,1.3028427269823109,9.133169,10.33759,8.039904,8.9314,8.904,8.9369,126.03191163794757,-17.98110854460927
4453239765733463936,0.4506,0.4231,0.4541,3167.7283,3158.4348,3279.8528,4.235,4.2052,4.5809,,,,242.31623494090078,9.353067995129823,10.659685,12.006066,9.5102825,13.529,13.4363,13.5749,238.1186009336508,29.77966653792321
6171492113110925312,0.739,0.735,0.7614,3826.127,3813.7961,3830.448,4.393,4.3538,4.4057,,,,206.92897157434948,-32.431131168201624,8.416762,9.238193,7.5313497,14.6001,14.5648,14.9251,216.852557735797,-19.875728291785695
6173812151364882688,0.3425,0.3402,0.3433,3093.4543,3089.1812,3103.0166,4.3359,4.3228,4.3725,,,,209.30431353578368,-29.375884964102998,11.373799,12.789658,10.2049885,13.2459,13.2319,13.2681,217.65852523326552,-16.284139628736646
514923083669786112,0.553,0.5416,0.5553,3165.7498,3163.9897,3191.5164,4.0835,4.0758,4.1701,,,,30.394655289650444,63.769578629484386,9.9323845,11.259634,8.790385,11.8975,11.8086,11.926,55.848020656760795,47.22712682948586
3796072592206250624,0.2154,0.2153,0.2156,3093.4,3092.9976,3093.7583,5.0554,5.0552,5.0557,,,,176.93768799004127,0.7991199702364985,9.601,11.361026,8.327767,3.3731,3.3724,3.3738,176.87248239905233,-0.48426409630955625
3796442680948579328,1.763,1.7572,1.7742,6000.8833,5996.0522,6004.6133,4.0924,4.0865,4.0947,-0.13,-0.18,-0.08,177.67712091756832,1.763518531662046,3.468565,3.825246,3.0062802,11.0006,10.9716,11.0357,177.16766926225668,0.6944671702561962
2306965202564744064,0.4591,0.4589,0.4593,3355.3533,3354.841,3355.8137,4.1294,4.1279,4.1309,,,,1.3832841523481234,-37.36774402806293,7.6824937,8.802319,6.6162696,4.3458,4.3451,4.3466,344.267358087683,-34.36603882404536
6012446244330608768,0.2993,0.2977,0.2995,3002.599,3002.2183,3003.1233,4.4573,4.4561,4.4634,,,,234.1417892978867,-37.909940098249024,11.374842,13.001162,10.138437,10.0983,10.0449,10.1062,240.92131121743614,-18.02102491877586
3592769731134725248,0.4125,0.412,0.4139,3177.7312,3177.337,3179.2039,4.1614,4.1597,4.1628,,,,172.6726859278835,-8.094129760812047,10.820291,12.26453,9.640134,13.4787,13.4658,13.5409,176.51269249753372,-10.335237187428016
5020179503252128768,0.2719,0.2707,0.2723,3120.9514,3118.3809,3132.5105,4.5326,4.5228,4.5633,,,,31.449610334078532,-30.17617825921,11.050699,12.439058,9.891173,9.3685,9.3581,9.4437,16.172529141029155,-39.836332542802445
5031808453624044800,0.7729,0.7702,0.775,4815.105,4811.7227,4822.202,4.5352,4.5312,4.5414,-0.0,-0.03,0.03,13.257923204654402,-30.356773021373208,6.884861,7.3672347,6.2371125,13.9406,13.9281,13.9567,358.6722419119133,-32.84694730529103
5046323965616929792,0.4492,0.4213,0.4732,3276.2788,3222.4316,3413.8813,4.3074,4.1054,4.699,,,,48.13118384752778,-38.085680838985176,10.51338,11.718703,9.420837,14.4527,14.253,14.6106,29.100288227844363,-53.0429351168994
3407785622839603968,0.5282,0.5084,0.5296,3267.8757,3262.6987,3313.9207,4.1542,4.138,4.3309,,,,78.17726253072034,19.666725360748927,9.814525,11.001734,8.729942,12.1545,12.1052,12.1858,78.85712684151964,-3.3164028849300373
4094679437572611712,0.5284,0.5074,0.5491,3374.5427,3327.6099,3466.2092,4.3515,4.1973,4.6045,,,,273.80228241526856,-19.403616795250162,9.994882,11.143062,8.929406,14.5899,14.5052,14.6695,273.59475934462847,3.988230007271984
4223813264304668288,0.1952,0.193,0.205,2973.6785,2960.1646,2980.047,4.9893,4.8605,5.0398,,,,302.32583654605094,-1.2289714355165018,12.672939,14.675242,11.346283,10.8408,10.7478,11.4326,304.30222702919525,18.443801113698633
505516521175942784,0.5027,0.4842,0.5052,3001.676,3000.2346,3004.1917,4.1254,4.1161,4.1522,,,,29.850702638903563,58.52028397205597,10.845914,12.493327,9.599484,13.0586,12.5691,13.1144,51.90396503922732,42.77038112038432
1236929488664453376,0.9784,0.9689,0.986,4996.135,4994.643,4997.6187,4.396,4.3916,4.4012,,,,223.34694623244295,19.153760857444336,5.7661414,6.2012343,5.160305,11.6017,11.4903,11.6919,214.05967617917523,33.98354488344279
1237090738916392704,0.8488,0.8439,0.8891,5386.0786,5377.5137,5394.945,4.4925,4.4816,4.5076,,,,222.8480514738455,19.100269640072455,4.4804826,4.8695474,3.9444358,6.7505,6.7046,7.0924,213.55036231077804,33.768535838250145
1237090738916392832,0.6591,0.6582,0.6601,4244.478,4242.5444,4246.52,4.6362,4.6315,4.6402,,,,222.8466426652314,19.101104107947574,6.4300914,7.133002,5.615121,6.7397,6.7345,6.7454,213.54851050267092,33.76885023237257
1244644727396803584,0.4817,0.4812,0.482,3846.104,3845.6584,3847.2422,4.7656,4.7641,4.7677,,,,206.27327486352382,17.777287971454683,9.108179,10.003153,8.1753845,12.8899,12.8824,12.8991,197.25918269198237,26.602195138744097
6673000841376349696,0.6429,0.631,0.6494,3588.5205,3572.124,3621.6228,4.0644,4.026,4.1644,,,,303.4773905559996,-45.16473054247641,7.2426615,8.190446,6.278736,6.1659,6.1524,6.1881,295.33019869348624,-24.625596303257513
6562924609150908416,0.5305,0.5293,0.5309,3310.1243,3309.483,3314.4902,3.952,3.9506,3.9645,,,,323.3912518776402,-49.01263039681064,7.739947,8.902462,6.6625524,4.9647,4.963,4.9697,308.61741020041984,-32.47821062118265
385334196532776576,0.2235,0.223,0.2239,3020.2869,3019.3335,3028.4321,4.6976,4.6936,4.7255,,,,4.625300681217554,44.02874451664357,9.686646,11.291516,8.455489,3.5638,3.561,3.5778,24.702327678190333,37.923221860733705
385334230892516480,0.4611,0.4606,0.4613,3352.2085,3351.798,3353.4177,4.0641,4.0636,4.0694,,,,4.613226257557736,44.02478674398518,7.218567,8.332124,6.16774,3.5625,3.5611,3.5634,24.690291319666077,37.9241639746852
4310275491469537152,0.7729,0.7261,0.7929,3216.8428,3176.9812,3361.487,4.0479,3.9044,4.3567,,,,283.8646200933993,8.402201722468257,9.030238,10.4053135,7.867407,11.0884,10.9778,11.1631,286.06727803054497,31.071408593238278
383426372059603712,0.7358,0.7187,0.7503,3875.68,3848.592,3935.3843,4.4782,4.4439,4.5129,,,,4.279896289658576,40.94866840359883,8.371856,9.205697,7.478024,14.6556,14.4941,14.7288,22.527922774418222,35.37182672829458
386655019234959872,0.5323,0.5313,0.5326,3633.867,3633.458,3634.5293,4.6958,4.6951,4.6971,,,,1.3009212651019344,45.785894350455116,9.08505,10.175217,8.046922,11.4826,11.4676,11.4865,23.25719277441782,40.63949861068229
1891598193816300544,1.603,1.5989,1.6071,6316.102,6314.2817,6317.9644,4.0095,4.0072,4.0118,,,,331.7542260532072,25.34522096646813,3.6638713,3.9369972,3.2525146,11.9372,11.9079,11.9661,344.4101944324747,34.25503079594691
6245870673116518784,0.6022,0.5778,0.6075,3141.0535,3134.4026,3172.192,3.9921,3.9657,4.121,,,,243.17425206530802,-18.876454482180023,10.250556,11.612239,9.094473,14.5152,14.286,14.5872,244.70152565619134,2.2377957758170113
3657653114880309248,0.5305,0.5296,0.531,3637.6152,3634.605,3639.371,4.6974,4.6943,4.6998,,,,210.25961163218636,-2.6522069184095076,8.863359,9.942732,7.829103,10.4007,10.3853,10.4065,209.10027284285212,9.077939154353132
4017860992519744384,0.4939,0.4864,0.4952,3228.1418,3224.1428,3247.8481,4.0089,4.0029,4.0532,,,,175.55067547083934,26.70295395358736,9.582008,10.893038,8.443771,9.7782,9.7585,9.8043,164.7792873280947,22.626180967986055
4025850731201819392,0.9058,0.9046,0.9069,5394.317,5393.091,5395.4155,4.4601,4.4591,4.461,0.03,0.01,0.06,175.26250050618376,34.19993957543697,5.1109953,5.4871893,4.581154,9.5746,9.5644,9.585,160.84838869269242,29.243935249229224
4566158991430299520,0.2019,0.2015,0.2049,3026.5957,3026.162,3028.8513,5.0718,5.0666,5.0726,,,,252.74157915522798,22.453352014101526,12.399279,14.31396,11.088376,10.4551,10.4367,10.6187,247.3730610782723,44.546280659890876
2802397960855105920,0.9294,0.9284,0.931,5110.9243,5109.8975,5112.083,4.4555,4.4545,4.4563,-0.1,-0.12,-0.09,9.838652915455736,21.24883304644718,5.6543193,6.0807157,5.0626116,11.1092,11.0992,11.1286,17.5417947378129,15.614525037478511
1208695640675619584,0.2224,0.2221,0.2226,3071.262,3070.9854,3071.7324,5.0428,5.0424,5.0431,,,,230.9612451438866,17.460359765121662,12.195167,13.988167,10.920402,11.1823,11.1749,11.1903,223.00828297377964,34.75111373721805
1209281375431039104,0.3536,0.3524,0.3555,3187.4963,3184.619,3202.47,4.4078,4.3998,4.443,,,,233.82985454492587,17.71229222349208,11.349645,12.657914,10.218404,14.9811,14.9634,15.213,226.11494866206488,35.80462473019539
1209281444150517120,0.1784,0.1767,0.1796,3002.6665,3000.4321,3009.5483,5.0175,4.9889,5.0254,,,,233.82906634288568,17.717133629282703,13.425289,15.272576,12.143821,14.9533,14.8737,15.0988,226.11233439211605,35.80904150341391
3489338019475637760,1.4739,1.4155,1.4863,6900.1777,6896.5913,6906.9805,4.1915,4.1819,4.233,,,,182.10387983595368,-24.72905347552688,3.946629,4.1181154,3.6199741,14.9495,14.4328,15.0544,192.2450045132218,-21.749189727817523
3487062064765702272,0.7964,0.7913,0.8012,4537.787,4532.997,4538.7144,4.5307,4.5251,4.5374,-0.11,-0.13,-0.08,179.47876692481427,-27.709806064891307,6.5786986,7.1862984,5.835187,10.1728,10.1667,10.1894,191.3422432729309,-25.456569923429807
348020482735930112,1.668,1.6604,1.6954,6096.4243,6093.169,6098.3823,4.1171,4.1071,4.12,-0.15,-0.19,-0.11,24.198321215249642,41.4037617615712,3.966133,4.2386155,3.5156913,13.5205,13.4624,13.7321,38.54860471092473,28.97909092682256
348515297330773120,1.3814,1.3735,1.3897,5777.9346,5776.3237,5779.5845,4.2294,4.2259,4.2327,-0.11,-0.13,-0.09,25.451342746949244,42.612699774488185,4.800438,5.112087,4.3069367,14.6884,14.607,14.7695,40.09501112861912,29.693929049740024
6508776375901968640,1.0772,1.0709,1.0799,5780.66,5778.994,5786.3784,4.3,4.298,4.3052,,,,334.5683625481559,-53.62987304773594,5.2305317,5.541717,4.7359624,13.9788,13.9188,14.0088,314.0326902603852,-39.60297771743857
6518076316215261568,0.3934,0.39,0.4111,3222.6016,3134.0085,3225.5308,4.7629,4.1931,4.7845,,,,336.27437822026934,-47.88254046859564,11.2144985,12.75409,10.002409,14.9544,14.8262,15.2134,318.5293820486423,-34.97544038305625
2009439555118168832,0.5947,0.5944,0.595,3628.9368,3628.612,3629.3572,4.6148,4.6144,4.6153,-0.14,-0.2,-0.09,351.12662828149587,57.85305705753156,9.144559,10.231806,8.106551,13.2189,13.2158,13.2225,26.445231231759813,54.04392415248708
4518262684390915200,0.2054,0.2044,0.2077,3052.875,3033.837,3057.088,5.015,4.881,5.0361,,,,282.47643022098663,18.67338861245908,12.531818,14.376879,11.237381,11.9073,11.8603,11.9955,285.841028609694,41.429012798553096
3411339626674506624,0.7212,0.7204,0.7254,4305.874,4299.1377,4307.2217,4.5115,4.5046,4.5131,,,,70.32744888255134,20.90038275238946,7.53582,8.159536,6.777121,13.2084,13.202,13.2336,71.6649094562242,-1.2954447807159053
3411398347466374144,0.4838,0.4821,0.4843,3108.9282,3108.3054,3115.3538,4.1483,4.1451,4.1708,,,,70.73293563415463,21.473566186536463,10.727077,12.1491785,9.550857,13.9207,13.9097,13.9442,72.11572947027462,-0.7774584652464436
3412806512623627008,0.1766,0.1764,0.1767,2941.4998,2941.2283,2941.734,5.1126,5.1122,5.1129,,,,72.71521105645311,22.1207568905776,13.332204,15.455266,11.989525,12.6228,12.6168,12.6287,74.02271109585848,-0.3649266447112506
1714831771000745344,0.3577,0.3575,0.3579,3008.4812,3008.2847,3009.0808,4.2848,4.2841,4.287,,,,208.41629245213292,77.61886343809084,11.540056,13.1231985,10.320249,13.2476,13.2428,13.26,122.59669027879022,69.50962072515664
4201781696994082944,0.2737,0.2734,0.2741,3299.643,3298.6396,3300.1555,4.9474,4.9314,4.9512,,,,290.13909487970443,-7.662944466801488,10.972157,12.369064,9.807171,10.4729,10.464,10.4896,290.62249094619443,14.346165356079998
4286249341336984576,0.1756,0.1754,0.1772,2928.8215,2926.6003,2929.296,5.1135,5.1098,5.114,,,,282.0747587449577,7.690323894810538,12.296879,14.458399,10.945549,7.6114,7.6059,7.6452,283.9288199435116,30.54761292732354
5914096303621755520,0.6656,0.6644,0.6666,4866.0356,4861.9233,4868.59,4.618,4.6126,4.6266,0.01,-0.02,0.04,257.54377499876193,-60.7261529768452,7.116921,7.58628,6.4758415,13.6943,13.6769,13.7186,262.3482060420432,-37.61731635901715
3100542495921276160,0.5377,0.5371,0.5383,3527.1802,3524.6252,3529.0823,4.6527,4.6476,4.6557,,,,100.05875121900114,-5.875749795160788,9.310769,10.482492,8.232768,11.7758,11.7699,11.7814,101.44844887640966,-28.91615131961418
5902750168276592256,1.0836,1.0825,1.0848,5620.91,5619.8115,5622.0366,4.3504,4.3495,4.3512,-0.07,-0.11,-0.04,230.43977568214885,-48.31885569587278,5.48217,5.811649,4.9749002,14.7331,14.7203,14.7448,241.10771377905468,-28.77022471210856
6378584028690858496,0.526,0.5052,0.5291,3193.6565,3187.211,3262.4104,4.1898,4.1685,4.4151,,,,343.92147125181526,-75.4633768500233,9.292778,10.615032,8.147194,8.5921,8.5525,8.6109,298.25195053160115,-59.36822579923413
6385548541499112448,0.1992,0.1982,0.1999,2963.0146,2958.79,2966.5093,5.0452,5.0218,5.0706,,,,340.4963344829453,-69.17220908339867,13.36496,15.425902,12.036604,14.8525,14.8019,14.8958,304.8854848569304,-54.126003923683726
6377828354964753792,0.6558,0.6069,0.6634,3253.5034,3241.6902,3410.7737,4.0514,4.0089,4.4721,,,,358.46317351524806,-75.63421868521044,9.00723,10.245567,7.896639,10.1102,10.0592,10.1413,302.35867145136007,-62.39300223449422
6863535898551993472,1.2501,1.2434,1.2742,4769.5723,4748.3374,4777.869,4.3154,4.2958,4.3209,,,,298.573333453915,-23.942897296654756,5.908112,6.425188,5.2388678,14.1465,14.1305,14.2332,295.96003562309517,-3.041991938112702
6863536001631204608,0.207,0.2066,0.2135,2956.4634,2948.458,2957.2832,5.0571,5.0372,5.058,,,,298.5853870969822,-23.946408599564357,13.226322,15.295885,11.893041,14.1314,14.1113,14.3649,295.97019528882515,-3.0475381183853094
1412645602995521920,0.2274,0.2272,0.2281,3045.3743,3043.5125,3045.7288,5.0333,5.0321,5.0338,,,,255.85040248888004,51.40906417008386,11.981026,13.847453,10.686746,9.8992,9.894,9.9046,237.99931710808502,73.2775359928084
4574048021719710848,0.4658,0.4653,0.4662,3144.511,3144.1501,3144.7888,4.0552,4.0545,4.0566,,,,259.9747987710552,26.50241183806962,10.147985,11.629906,8.9493,10.7474,10.7368,10.7535,256.13220294694884,49.4601971554588
5559035514776717312,0.2993,0.2986,0.3002,3179.4866,3178.3838,3185.0945,4.4405,4.4387,4.4494,,,,104.43647190771412,-44.291651313997995,10.381962,11.800207,9.160427,8.0414,8.0267,8.0785,116.4808272548011,-66.40878198385857
5559035514779971456,0.2939,0.2935,0.2942,3179.6157,3179.0486,3181.6692,4.4549,4.4542,4.4578,,,,104.4373295461301,-44.29139605439596,10.418207,11.823463,9.18865,7.9993,7.9929,8.0132,116.48215529026575,-66.40838256408043
6825822095663585536,0.2187,0.2182,0.2221,3060.7068,3059.6113,3061.2478,5.0474,5.0416,5.0482,,,,333.43259243982493,-17.687104968846214,12.067119,13.8829155,10.786641,10.2067,10.1911,10.322,329.0104918377885,-6.272198094157132
3338162729799839104,0.6006,0.5935,0.6045,3045.9395,3033.6704,3075.946,3.9224,3.8664,4.0321,,,,83.06025541111765,9.819849871438162,10.259625,11.754766,9.057943,12.9219,12.8494,13.17,82.96864793053302,-13.450206482011751
5129338021224785408,1.431,1.4265,1.4351,6255.476,6253.917,6257.049,4.0753,4.0716,4.0791,,,,41.277321981998256,-18.572408740298428,4.3308682,4.585217,3.93988,14.263,14.2241,14.301,32.10999444286135,-32.74968568102094
5117974602912370432,0.769,0.7669,0.7711,5357.897,5351.9,5361.6987,4.5651,4.5515,4.5737,-0.03,-0.06,-0.01,34.74269374763958,-25.943711129253515,6.147864,6.518684,5.598161,12.8271,12.8143,12.8417,21.84064070901351,-37.24557591276617
5107106033552702208,0.7894,0.7878,0.7931,4823.174,4798.7544,4832.0522,4.5123,4.4992,4.5154,-0.03,-0.06,-0.01,55.982053739473585,-19.110199545087987,6.8202105,7.2991104,6.174898,13.9248,13.8892,13.9341,48.05999345694428,-37.72727775075427
1193030490492925824,1.5163,1.5128,1.5201,6182.6055,6180.3726,6184.639,4.079,4.0755,4.0825,-0.08,-0.12,-0.05,239.11469743534354,15.655912590196278,3.694426,3.9963472,3.2928677,11.167,11.1432,11.1929,232.7846942775883,35.190534645350496
1187851653287128576,0.5959,0.593,0.5982,3268.7998,3263.5032,3275.3257,4.0758,4.0615,4.0931,,,,223.62310860272,16.100530964762918,9.123367,10.31593,8.034248,9.946,9.9266,9.952,215.5952094965988,31.205311970415472
3101920046552857728,0.5239,0.5027,0.5437,3295.0776,3245.6702,3393.4546,4.3432,4.1617,4.586,,,,103.07260095888746,-5.19006973623282,9.097528,10.325742,7.9958577,8.7448,8.7143,8.7663,104.77532950522907,-27.96130174413645
3101923001490347392,0.7506,0.7496,0.7529,4572.622,4569.7812,4574.209,4.5617,4.5593,4.5629,-0.04,-0.06,-0.01,103.07278431613713,-5.17372829320013,6.231057,6.795033,5.518121,8.7464,8.7414,8.76,104.7736508508017,-27.945026689983628
4508377078422114944,0.3908,0.3905,0.3911,3005.8728,3005.2805,3006.3547,4.2248,4.2222,4.2266,,,,279.0809524821553,13.608565199505211,11.153768,12.751347,9.926403,12.0268,12.0218,12.0314,281.03018914523363,36.70078096223233
6409685433069148288,0.6411,0.613,0.6521,3435.0327,3413.173,3508.4282,4.1364,4.0539,4.3524,-0.17,-0.21,-0.12,329.90241321791643,-59.75337286630774,8.91724,9.957043,7.904309,11.5673,11.5446,11.6344,307.1409568129743,-43.79663294728875
6401464693867773568,1.1064,1.1045,1.1082,6092.6636,6091.403,6094.022,4.2457,4.2442,4.2483,-0.07,-0.13,-0.02,321.61171581249374,-65.3626399731515,4.0891333,4.349649,3.644071,9.2451,9.2309,9.258,298.6093540676833,-46.969022475387185
3139847906307949696,0.3945,0.3942,0.3947,3024.395,3023.8254,3025.0127,4.2393,4.2369,4.2418,,,,111.85462844259372,5.209382701706996,8.576388,10.111705,7.3539467,3.786,3.7853,3.787,112.747998342196,-16.5206519029019
4282578724832056576,0.6884,0.6586,0.7167,3560.909,3498.4175,3631.3462,4.3014,4.1005,4.4942,,,,284.49969040220066,5.902697482860106,8.460503,9.450294,7.471963,11.1175,11.0752,11.1644,286.4653265936788,28.51695508532937
3299381442858615936,0.2971,0.2942,0.3137,3054.9624,3037.932,3057.9827,4.8424,4.7313,4.8658,,,,64.3278246232936,8.821105257393242,12.234882,14.070074,10.944732,14.6456,14.5167,15.2968,64.01040073483811,-12.331953781649254
6427708902553822592,0.3907,0.385,0.4027,3442.444,3398.227,3457.598,4.7874,4.5767,4.8506,,,,301.02119056798006,-65.60411911962947,10.34347,11.56506,9.239287,12.8497,12.6934,13.0087,287.2148000051297,-44.00843068722777
6427464123776727168,1.266,1.2644,1.2676,5437.5474,5435.781,5439.1177,4.3012,4.3004,4.302,,,,302.19503988923026,-66.18709128441725,3.3641381,3.8463583,2.8270798,6.099,6.094,6.1043,287.61838645685134,-44.7058393474914
4733113441195646592,0.197,0.1952,0.1976,3000.508,3000.1128,3002.3633,4.9285,4.9225,4.9332,,,,54.73403875235281,-52.568615867333605,12.777951,14.614522,11.498851,12.2294,12.155,12.2687,21.671015159634422,-67.81342045003665
4722111590409480064,0.93,0.9284,0.932,5630.648,5627.4497,5633.001,4.4134,4.4121,4.4169,-0.12,-0.14,-0.1,49.45525439342999,-62.572432544470445,5.344616,5.674381,4.8397856,12.0322,12.012,12.0532,353.91535014858135,-72.47493388854936
4722135642226902656,1.0033,1.0015,1.0052,5765.0996,5763.09,5769.038,4.3518,4.3496,4.3546,-0.26,-0.28,-0.23,49.56622620807744,-62.5034842270098,5.0796084,5.3797417,4.594065,12.0098,11.9898,12.0277,354.19917279016033,-72.48341417784441
4725889546721486976,0.1934,0.193,0.194,2959.1084,2957.7441,2959.5244,5.0805,5.0738,5.081,,,,39.14027962211789,-59.46617247284098,12.611962,14.690452,11.273849,10.0303,10.014,10.0518,352.9989718309085,-66.60906630334408
4726357491998516480,0.3698,0.3691,0.3714,3160.9446,3160.4658,3163.2708,4.2568,4.2541,4.2589,,,,39.47063857709459,-58.75214686390397,11.175619,12.662354,9.985541,13.9553,13.9253,14.0199,354.6461234351393,-66.28440102317101
6579485487647973888,0.2911,0.2905,0.2931,3032.0254,3030.8506,3040.2375,4.5451,4.5391,4.5563,,,,322.70477274528395,-40.71438758943439,11.778023,13.375048,10.548469,12.1902,12.1769,12.3634,311.52967619986765,-24.568185180735554
4721111481504887040,0.4512,0.4498,0.4517,3171.349,3170.3135,3172.8853,4.2049,4.2018,4.2104,,,,43.10219643138415,-63.676991712882106,10.325339,11.642521,9.18859,11.7481,11.7247,11.7556,346.3650319880165,-70.53966591199512
6166376978860425600,0.2888,0.2875,0.2929,3176.62,3175.8232,3178.059,4.472,4.4628,4.4749,,,,200.0114262423646,-35.414268506604664,11.622358,13.099972,10.435724,13.6457,13.5824,13.8387,212.42174393702314,-24.880611607981372
4295619138933719808,0.2863,0.2819,0.2885,3111.4434,3101.6438,3137.0933,4.5139,4.4759,4.6047,,,,290.5053135617552,7.039776545868733,11.257279,12.68251,10.084882,10.6195,10.605,10.6636,293.3807672627135,28.829845857019567
6847167606385195648,0.8522,0.8514,0.8534,4978.235,4977.068,4979.38,4.4981,4.4971,4.4989,-0.1,-0.12,-0.08,303.82866493156223,-27.033780809464673,5.48135,5.935906,4.855769,8.8133,8.8075,8.8259,299.977419592424,-7.046695281898503
3988689609004982912,0.607,0.5757,0.6263,3640.598,3569.07,3738.6624,4.5635,4.4362,4.6404,,,,165.660442631078,21.96690929052043,8.811089,9.819595,7.813904,11.9215,11.8387,11.9955,158.1915632325743,14.586377871391699
